0.0022431,99.525
0.0022136,99.527
0.0022017,99.529
0.0021943,99.531
0.002175,99.533
0.00217,99.536
0.0021631,99.538
0.0021444,99.54
0.0021332,99.542
0.0021313,99.544
0.0021179,99.546
0.0020974,99.548
0.0020746,99.55
0.0020669,99.552
0.0020629,99.554
0.0020485,99.557
0.002033,99.559
0.0020277,99.561
0.0020129,99.563
0.0019992,99.565
0.0019856,99.567
0.0019778,99.569
0.0019639,99.571
0.0019576,99.573
0.001937,99.574
0.0019213,99.576
0.00191,99.578
0.0019001,99.58
0.0018911,99.582
0.0018833,99.584
0.0018621,99.586
0.0018537,99.588
0.0018525,99.59
0.0018397,99.591
0.0018353,99.593
0.0018326,99.595
0.0018202,99.597
0.0018119,99.599
0.0018074,99.6
0.0017995,99.602
0.0017806,99.604
0.0017762,99.606
0.0017661,99.608
0.001759,99.609
0.0017454,99.611
0.0017425,99.613
0.0017323,99.615
0.0017241,99.616
0.0017197,99.618
0.0017029,99.62
0.0016849,99.621
0.0016819,99.623
0.0016743,99.625
0.0016634,99.626
0.0016617,99.628
0.0016486,99.63
0.0016396,99.631
0.0016334,99.633
0.0016322,99.635
0.0016181,99.636
0.0016039,99.638
0.0016006,99.639
0.0015879,99.641
0.0015806,99.643
0.0015687,99.644
0.0015556,99.646
0.0015498,99.647
0.0015421,99.649
0.001541,99.65
0.0015276,99.652
0.0015126,99.653
0.0015025,99.655
0.0014917,99.656
0.00149,99.658
0.0014875,99.659
0.0014795,99.661
0.0014664,99.662
0.0014557,99.664
0.0014494,99.665
0.0014388,99.667
0.0014351,99.668
0.0014195,99.67
0.0014175,99.671
0.0014088,99.672
0.0014033,99.674
0.0013948,99.675
0.0013936,99.677
0.0013819,99.678
0.0013745,99.679
0.0013726,99.681
0.0013655,99.682
0.0013605,99.683
0.001356,99.685
0.001348,99.686
0.0013449,99.687
0.0013368,99.689
0.0013326,99.69
0.0013239,99.691
0.0013149,99.693
0.0013086,99.694
0.0012984,99.695
0.0012881,99.697
0.0012851,99.698
0.0012768,99.699
0.0012748,99.7
0.0012665,99.702
0.0012621,99.703
0.0012508,99.704
0.0012426,99.706
0.0012336,99.707
0.0012267,99.708
0.0012243,99.709
0.0012187,99.71
0.0012144,99.712
0.0012082,99.713
0.0012064,99.714
0.0011967,99.715
0.0011862,99.716
0.0011833,99.718
0.0011789,99.719
0.001177,99.72
0.0011565,99.721
0.0011561,99.722
0.0011507,99.723
0.0011475,99.725
0.0011386,99.726
0.001135,99.727
0.0011281,99.728
0.0011259,99.729
0.0011137,99.73
0.0011059,99.731
0.0010991,99.732
0.0010985,99.734
0.0010905,99.735
0.0010888,99.736
0.0010827,99.737
0.0010807,99.738
0.0010795,99.739
0.0010698,99.74
0.0010543,99.741
0.00105,99.742
0.001048,99.743
0.0010396,99.744
0.0010375,99.745
0.001036,99.746
0.0010322,99.747
0.0010227,99.748
0.0010196,99.749
0.0010146,99.75
0.0010125,99.751
0.0010046,99.752
0.0009979,99.753
0.0009945,99.754
0.00099375,99.755
0.0009865,99.756
0.00098394,99.757
0.00097906,99.758
0.00097018,99.759
0.00096676,99.76
0.00096387,99.761
0.00095729,99.762
0.0009511,99.763
0.00094858,99.764
0.00094346,99.765
0.0009406,99.766
0.00093583,99.767
0.0009349,99.768
0.00093078,99.769
0.00092645,99.77
0.00091841,99.771
0.00091506,99.772
0.00091191,99.772
0.00090745,99.773
0.00089946,99.774
0.00089355,99.775
0.00088484,99.776
0.00088373,99.777
0.00087822,99.778
0.00087566,99.779
0.00086926,99.78
0.00086769,99.78
0.00086453,99.781
0.00086102,99.782
0.0008565,99.783
0.00085016,99.784
0.00084807,99.785
0.00084601,99.786
0.00084137,99.786
0.0008338,99.787
0.00082764,99.788
0.0008245,99.789
0.00082273,99.79
0.0008195,99.791
0.00081478,99.791
0.00081119,99.792
0.00080862,99.793
0.00080521,99.794
0.00080131,99.795
0.00079914,99.795
0.0007938,99.796
0.00079162,99.797
0.00078804,99.798
0.00078619,99.799
0.00078284,99.799
0.0007786,99.8
0.0007766,99.801
0.000771,99.802
0.00076911,99.802
0.00076403,99.803
0.00075978,99.804
0.00075757,99.805
0.00075131,99.805
0.00075002,99.806
0.00074799,99.807
0.00074608,99.808
0.00074253,99.808
0.00073705,99.809
0.00073542,99.81
0.00073192,99.811
0.00072885,99.811
0.0007269,99.812
0.00072405,99.813
0.00071947,99.814
0.00071628,99.814
0.00071457,99.815
0.00070922,99.816
0.00070462,99.816
0.00070289,99.817
0.0006973,99.818
0.00069644,99.818
0.00069518,99.819
0.00069126,99.82
0.00068814,99.821
0.0006874,99.821
0.00068317,99.822
0.00067898,99.823
0.00067708,99.823
0.00066954,99.824
0.00066541,99.825
0.00066357,99.825
0.00066027,99.826
0.00065782,99.827
0.00065455,99.827
0.00065067,99.828
0.00064955,99.829
0.00064547,99.829
0.00064256,99.83
0.00064111,99.83
0.00063916,99.831
0.00063682,99.832
0.00063214,99.832
0.00062899,99.833
0.00062651,99.834
0.00062496,99.834
0.00062388,99.835
0.00062054,99.835
0.00061737,99.836
0.00061468,99.837
0.00061156,99.837
0.00060862,99.838
0.00060581,99.839
0.00060268,99.839
0.00060197,99.84
0.00059848,99.84
0.00059324,99.841
0.00059246,99.842
0.00058912,99.842
0.00058803,99.843
0.00058717,99.843
0.00058452,99.844
0.00058412,99.844
0.00058166,99.845
0.00057719,99.846
0.00057625,99.846
0.00057357,99.847
0.00056984,99.847
0.00056847,99.848
0.00056438,99.848
0.00056006,99.849
0.00055842,99.85
0.00055386,99.85
0.00055205,99.851
0.00055022,99.851
0.00054914,99.852
0.00054852,99.852
0.00054447,99.853
0.00054256,99.853
0.00054167,99.854
0.00053739,99.855
0.00053618,99.855
0.00053373,99.856
0.00053117,99.856
0.00052877,99.857
0.00052846,99.857
0.00052526,99.858
0.00052333,99.858
0.00052025,99.859
0.00052021,99.859
0.00051923,99.86
0.00051581,99.86
0.00051331,99.861
0.00051076,99.861
0.00051022,99.862
0.00050757,99.862
0.00050456,99.863
0.00050307,99.863
0.00049891,99.864
0.00049849,99.864
0.00049667,99.865
0.00049318,99.865
0.00049196,99.866
0.00049084,99.866
0.00048854,99.867
0.00048673,99.867
0.00048497,99.868
0.00048188,99.868
0.00048089,99.869
0.0004779,99.869
0.0004769,99.87
0.00047554,99.87
0.0004742,99.871
0.00047013,99.871
0.00046892,99.872
0.00046676,99.872
0.00046536,99.873
0.00046346,99.873
0.00045981,99.873
0.00045928,99.874
0.00045806,99.874
0.00045619,99.875
0.00045439,99.875
0.00045357,99.876
0.00045241,99.876
0.00045169,99.877
0.00044919,99.877
0.00044676,99.878
0.00044511,99.878
0.00044373,99.878
0.00044321,99.879
0.00044061,99.879
0.00043958,99.88
0.0004375,99.88
0.00043666,99.881
0.00043403,99.881
0.00043095,99.881
0.00042947,99.882
0.00042783,99.882
0.00042549,99.883
0.00042497,99.883
0.00042387,99.884
0.00042191,99.884
0.00042102,99.884
0.00042062,99.885
0.00041799,99.885
0.00041559,99.886
0.00041298,99.886
0.00041141,99.887
0.0004103,99.887
0.00040829,99.887
0.00040714,99.888
0.00040567,99.888
0.00040379,99.889
0.00040331,99.889
0.00040147,99.889
0.00040037,99.89
0.000399,99.89
0.00039658,99.891
0.00039486,99.891
0.00039397,99.891
0.00039263,99.892
0.00039087,99.892
0.00039001,99.893
0.00038833,99.893
0.00038764,99.893
0.00038577,99.894
0.00038403,99.894
0.00038138,99.894
0.0003798,99.895
0.00037758,99.895
0.00037735,99.896
0.00037678,99.896
0.00037552,99.896
0.00037378,99.897
0.00037266,99.897
0.00037105,99.897
0.0003684,99.898
0.00036819,99.898
0.00036741,99.899
0.0003665,99.899
0.00036559,99.899
0.00036524,99.9
0.00036301,99.9
0.00036209,99.9
0.00035997,99.901
0.00035991,99.901
0.00035745,99.901
0.00035697,99.902
0.00035476,99.902
0.00035393,99.903
0.00035245,99.903
0.00035174,99.903
0.00035071,99.904
0.00034936,99.904
0.00034856,99.904
0.00034599,99.905
0.00034573,99.905
0.00034552,99.905
0.00034412,99.906
0.00034296,99.906
0.0003413,99.906
0.00033983,99.907
0.00033804,99.907
0.00033699,99.907
0.00033606,99.908
0.00033556,99.908
0.00033345,99.908
0.00033203,99.909
0.0003307,99.909
0.00032941,99.909
0.00032853,99.91
0.00032788,99.91
0.00032627,99.91
0.00032508,99.911
0.00032458,99.911
0.00032351,99.911
0.00032334,99.912
0.00032118,99.912
0.00031992,99.912
0.00031889,99.913
0.00031805,99.913
0.00031591,99.913
0.00031527,99.914
0.00031437,99.914
0.00031274,99.914
0.00031238,99.914
0.00031151,99.915
0.00031024,99.915
0.00031011,99.915
0.00030728,99.916
0.00030601,99.916
0.0003055,99.916
0.00030335,99.917
0.00030226,99.917
0.00030103,99.917
0.00030088,99.918
0.00030001,99.918
0.00029905,99.918
0.00029847,99.918
0.00029627,99.919
0.00029613,99.919
0.00029408,99.919
0.00029399,99.92
0.00029206,99.92
0.00029095,99.92
0.00029077,99.92
0.00028945,99.921
0.00028802,99.921
0.00028756,99.921
0.00028568,99.922
0.00028463,99.922
0.00028366,99.922
0.00028204,99.922
0.00028181,99.923
0.00027982,99.923
0.00027926,99.923
0.00027753,99.924
0.00027712,99.924
0.00027548,99.924
0.00027473,99.924
0.00027357,99.925
0.00027321,99.925
0.00027249,99.925
0.00027231,99.926
0.00027166,99.926
0.00027118,99.926
0.00026988,99.926
0.00026911,99.927
0.00026807,99.927
0.00026697,99.927
0.00026661,99.927
0.00026516,99.928
0.00026378,99.928
0.00026308,99.928
0.00026233,99.928
0.00026099,99.929
0.00026001,99.929
0.00025929,99.929
0.00025813,99.93
0.00025733,99.93
0.00025695,99.93
0.00025584,99.93
0.00025486,99.931
0.00025373,99.931
0.00025326,99.931
0.0002525,99.931
0.000251,99.932
0.0002504,99.932
0.00025002,99.932
0.00024766,99.932
0.00024741,99.933
0.000247,99.933
0.00024549,99.933
0.0002451,99.933
0.00024351,99.934
0.00024334,99.934
0.00024288,99.934
0.00024228,99.934
0.00024089,99.934
0.00024038,99.935
0.00023977,99.935
0.00023864,99.935
0.00023818,99.935
0.00023659,99.936
0.00023648,99.936
0.0002349,99.936
0.00023453,99.936
0.00023381,99.937
0.00023293,99.937
0.00023271,99.937
0.00023231,99.937
0.00023107,99.938
0.00023006,99.938
0.00022887,99.938
0.00022862,99.938
0.00022808,99.938
0.00022707,99.939
0.00022683,99.939
0.0002256,99.939
0.00022477,99.939
0.0002235,99.94
0.0002231,99.94
0.00022246,99.94
0.00022175,99.94
0.00022089,99.94
0.00022058,99.941
0.00021994,99.941
0.00021853,99.941
0.00021797,99.941
0.00021661,99.942
0.00021637,99.942
0.00021542,99.942
0.00021452,99.942
0.00021415,99.942
0.00021356,99.943
0.00021293,99.943
0.00021277,99.943
0.00021142,99.943
0.00021111,99.943
0.00021071,99.944
0.0002092,99.944
0.00020874,99.944
0.00020785,99.944
0.00020694,99.945
0.00020613,99.945
0.00020583,99.945
0.00020448,99.945
0.00020377,99.945
0.00020336,99.946
0.00020241,99.946
0.00020171,99.946
0.00020071,99.946
0.00020012,99.946
0.00019923,99.947
0.0001987,99.947
0.00019775,99.947
0.0001973,99.947
0.00019641,99.947
0.00019609,99.948
0.0001946,99.948
0.00019445,99.948
0.00019395,99.948
0.00019341,99.948
0.00019286,99.949
0.00019239,99.949
0.00019203,99.949
0.00019093,99.949
0.00019015,99.949
0.00018952,99.949
0.0001893,99.95
0.00018879,99.95
0.0001881,99.95
0.00018755,99.95
0.00018699,99.95
0.00018595,99.951
0.00018565,99.951
0.00018511,99.951
0.00018393,99.951
0.00018363,99.951
0.00018275,99.952
0.00018192,99.952
0.00018146,99.952
0.00018105,99.952
0.00018073,99.952
0.00018025,99.952
0.00017945,99.953
0.00017887,99.953
0.00017812,99.953
0.00017765,99.953
0.00017741,99.953
0.00017671,99.953
0.00017604,99.954
0.00017548,99.954
0.00017473,99.954
0.00017443,99.954
0.00017353,99.954
0.00017269,99.955
0.0001717,99.955
0.00017073,99.955
0.00017057,99.955
0.00017013,99.955
0.00016969,99.955
0.00016885,99.956
0.00016838,99.956
0.00016763,99.956
0.00016694,99.956
0.00016606,99.956
0.00016569,99.956
0.00016551,99.957
0.00016488,99.957
0.00016436,99.957
0.00016346,99.957
0.00016284,99.957
0.00016241,99.957
0.00016164,99.958
0.00016108,99.958
0.00016049,99.958
0.00016017,99.958
0.00015965,99.958
0.00015945,99.958
0.00015887,99.959
0.00015827,99.959
0.00015746,99.959
0.00015712,99.959
0.00015687,99.959
0.0001563,99.959
0.00015521,99.959
0.00015456,99.96
0.00015407,99.96
0.00015328,99.96
0.00015283,99.96
0.0001525,99.96
0.00015213,99.96
0.00015175,99.961
0.00015106,99.961
0.00015041,99.961
0.00014958,99.961
0.0001491,99.961
0.0001485,99.961
0.00014817,99.961
0.00014771,99.962
0.0001471,99.962
0.00014649,99.962
0.00014614,99.962
0.00014568,99.962
0.00014507,99.962
0.00014493,99.962
0.00014379,99.963
0.00014349,99.963
0.00014292,99.963
0.00014271,99.963
0.0001422,99.963
0.00014162,99.963
0.00014053,99.963
0.00014002,99.964
0.00013977,99.964
0.00013933,99.964
0.00013878,99.964
0.00013871,99.964
0.00013847,99.964
0.00013777,99.964
0.00013762,99.965
0.00013661,99.965
0.0001362,99.965
0.00013599,99.965
0.00013566,99.965
0.0001346,99.965
0.00013435,99.965
0.0001339,99.965
0.00013377,99.966
0.00013335,99.966
0.0001327,99.966
0.00013216,99.966
0.00013132,99.966
0.00013116,99.966
0.00013067,99.966
0.0001305,99.967
0.00013011,99.967
0.00012955,99.967
0.00012941,99.967
0.00012853,99.967
0.00012759,99.967
0.00012711,99.967
0.0001266,99.967
0.00012634,99.968
0.00012629,99.968
0.00012531,99.968
0.0001252,99.968
0.00012478,99.968
0.00012463,99.968
0.00012391,99.968
0.00012345,99.968
0.00012305,99.969
0.00012258,99.969
0.00012228,99.969
0.0001217,99.969
0.00012129,99.969
0.00012106,99.969
0.00012034,99.969
0.00011994,99.969
0.00011982,99.97
0.00011941,99.97
0.00011879,99.97
0.00011851,99.97
0.00011802,99.97
0.00011744,99.97
0.00011702,99.97
0.00011679,99.97
0.00011624,99.97
0.00011562,99.971
0.00011526,99.971
0.00011483,99.971
0.00011433,99.971
0.00011428,99.971
0.00011333,99.971
0.00011305,99.971
0.00011278,99.971
0.00011233,99.972
0.00011216,99.972
0.00011178,99.972
0.00011136,99.972
0.00011086,99.972
0.00011048,99.972
0.0001103,99.972
0.00010969,99.972
0.00010949,99.972
0.00010902,99.972
0.00010886,99.973
0.00010862,99.973
0.00010778,99.973
0.00010767,99.973
0.00010735,99.973
0.00010696,99.973
0.00010686,99.973
0.00010589,99.973
0.00010577,99.973
0.00010548,99.974
0.00010499,99.974
0.00010425,99.974
0.00010416,99.974
0.00010346,99.974
0.00010324,99.974
0.00010294,99.974
0.00010261,99.974
0.00010236,99.974
0.00010217,99.975
0.00010188,99.975
0.00010168,99.975
0.00010128,99.975
0.00010074,99.975
0.00010057,99.975
0.00010032,99.975
9.9844e-05,99.975
9.9687e-05,99.975
9.9331e-05,99.975
9.8672e-05,99.976
9.8467e-05,99.976
9.822e-05,99.976
9.8038e-05,99.976
9.7376e-05,99.976
9.6818e-05,99.976
9.6567e-05,99.976
9.6036e-05,99.976
9.5819e-05,99.976
9.5725e-05,99.976
9.5213e-05,99.976
9.4939e-05,99.977
9.4415e-05,99.977
9.399e-05,99.977
9.3703e-05,99.977
9.322e-05,99.977
9.2823e-05,99.977
9.2728e-05,99.977
9.2408e-05,99.977
9.2152e-05,99.977
9.1938e-05,99.977
9.1198e-05,99.977
9.1115e-05,99.978
9.0796e-05,99.978
9.0567e-05,99.978
9.0357e-05,99.978
9.0038e-05,99.978
8.9526e-05,99.978
8.9192e-05,99.978
8.9089e-05,99.978
8.8381e-05,99.978
8.8126e-05,99.978
8.8033e-05,99.978
8.7752e-05,99.979
8.7189e-05,99.979
8.69e-05,99.979
8.6621e-05,99.979
8.6232e-05,99.979
8.5803e-05,99.979
8.5763e-05,99.979
8.548e-05,99.979
8.4946e-05,99.979
8.4492e-05,99.979
8.4239e-05,99.979
8.39e-05,99.98
8.3688e-05,99.98
8.3548e-05,99.98
8.3144e-05,99.98
8.3048e-05,99.98
8.2702e-05,99.98
8.2478e-05,99.98
8.2325e-05,99.98
8.202e-05,99.98
8.1803e-05,99.98
8.1571e-05,99.98
8.1173e-05,99.98
8.0975e-05,99.98
8.004e-05,99.981
7.9881e-05,99.981
7.9656e-05,99.981
7.9179e-05,99.981
7.8778e-05,99.981
7.8669e-05,99.981
7.8338e-05,99.981
7.8118e-05,99.981
7.801e-05,99.981
7.759e-05,99.981
7.7267e-05,99.981
7.6793e-05,99.981
7.6635e-05,99.982
7.5951e-05,99.982
7.5809e-05,99.982
7.5646e-05,99.982
7.5257e-05,99.982
7.5203e-05,99.982
7.5141e-05,99.982
7.4584e-05,99.982
7.4405e-05,99.982
7.4167e-05,99.982
7.3991e-05,99.982
7.3818e-05,99.982
7.3363e-05,99.982
7.3265e-05,99.982
7.2865e-05,99.983
7.2652e-05,99.983
7.2403e-05,99.983
7.2156e-05,99.983
7.1862e-05,99.983
7.158e-05,99.983
7.1276e-05,99.983
7.1115e-05,99.983
7.1044e-05,99.983
7.09e-05,99.983
7.0471e-05,99.983
7.0078e-05,99.983
6.9698e-05,99.983
6.9579e-05,99.983
6.931e-05,99.984
6.9017e-05,99.984
6.8815e-05,99.984
6.8716e-05,99.984
6.8242e-05,99.984
6.8183e-05,99.984
6.7894e-05,99.984
6.7689e-05,99.984
6.7477e-05,99.984
6.7342e-05,99.984
6.6984e-05,99.984
6.6932e-05,99.984
6.666e-05,99.984
6.6408e-05,99.984
6.6136e-05,99.985
6.6025e-05,99.985
6.5534e-05,99.985
6.5233e-05,99.985
6.5007e-05,99.985
6.4807e-05,99.985
6.4609e-05,99.985
6.4421e-05,99.985
6.4043e-05,99.985
6.3966e-05,99.985
6.3722e-05,99.985
6.369e-05,99.985
6.3209e-05,99.985
6.3004e-05,99.985
6.2691e-05,99.985
6.25e-05,99.985
6.2273e-05,99.986
6.2153e-05,99.986
6.1979e-05,99.986
6.1721e-05,99.986
6.1418e-05,99.986
6.1306e-05,99.986
6.1034e-05,99.986
6.0765e-05,99.986
6.0481e-05,99.986
6.0118e-05,99.986
5.9952e-05,99.986
5.9822e-05,99.986
5.9547e-05,99.986
5.9426e-05,99.986
5.9094e-05,99.986
5.8849e-05,99.986
5.8689e-05,99.986
5.8313e-05,99.987
5.8246e-05,99.987
5.7999e-05,99.987
5.7844e-05,99.987
5.7646e-05,99.987
5.7385e-05,99.987
5.7315e-05,99.987
5.7066e-05,99.987
5.6951e-05,99.987
5.6818e-05,99.987
5.6542e-05,99.987
5.6309e-05,99.987
5.5959e-05,99.987
5.5734e-05,99.987
5.5601e-05,99.987
5.541e-05,99.987
5.5241e-05,99.987
5.4998e-05,99.988
5.4756e-05,99.988
5.4536e-05,99.988
5.4324e-05,99.988
5.4261e-05,99.988
5.401e-05,99.988
5.3591e-05,99.988
5.3516e-05,99.988
5.34e-05,99.988
5.307e-05,99.988
5.2865e-05,99.988
5.2791e-05,99.988
5.248e-05,99.988
5.2097e-05,99.988
5.1986e-05,99.988
5.1871e-05,99.988
5.1756e-05,99.988
5.1716e-05,99.988
5.1581e-05,99.988
5.141e-05,99.989
5.1155e-05,99.989
5.0945e-05,99.989
5.0821e-05,99.989
5.0631e-05,99.989
5.0481e-05,99.989
5.0367e-05,99.989
5.0218e-05,99.989
4.997e-05,99.989
4.986e-05,99.989
4.9686e-05,99.989
4.9391e-05,99.989
4.9308e-05,99.989
4.9019e-05,99.989
4.8806e-05,99.989
4.8713e-05,99.989
4.8428e-05,99.989
4.8312e-05,99.989
4.8173e-05,99.989
4.8058e-05,99.989
