run,seed,1,11,21,31,41,51,61,71,81,91,101,111,121,131,141,151,161,171,181,191,201,211,221,231,241,251,261,271,281,284
20,595,0.0952,0.9079,0.8975,0.9166,0.9232,0.9202,0.9094,0.9099,0.8914,0.9179,0.9131,0.9109,0.9065,0.9175,0.9146,0.9072,0.9247,0.9295,0.9245,0.9228,0.9188,0.9188,0.9152,0.91,0.9078,0.9026,0.9052,0.8941,0.8942,0.8966
26,935,0.0869,0.9122,0.9238,0.9382,0.92,0.9285,0.922,0.9428,0.9198,0.9186,0.9209,0.9035,0.9136,0.9158,0.9167,0.9275,0.9277,0.9174,0.9172,0.9107,0.9123,0.917,0.9126,0.9104,0.9129,0.9226,0.9139,0.9222,0.9176,0.9176
24,699,0.1055,0.9056,0.9013,0.9099,0.9014,0.9373,0.9531,0.9526,0.9222,0.9186,0.9261,0.9207,0.9255,0.926,0.9246,0.9311,0.9316,0.9413,0.9511,0.9468,0.9441,0.9484,0.9492,0.9313,0.9316,0.956,0.958,0.9577,0.9347,0.9477
41,530,0.0974,0.921,0.9437,0.9498,0.9379,0.934,0.9549,0.9488,0.9486,0.9423,0.9512,0.9493,0.9417,0.9476,0.9482,0.9545,0.9343,0.9428,0.9459,0.9458,0.9545,0.961,0.9525,0.966,0.966,0.9616,0.9561,0.9607,0.9573,0.9583
46,750,0.098,0.8924,0.909,0.9176,0.9306,0.9358,0.9071,0.9207,0.8951,0.8912,0.9046,0.9065,0.9051,0.9055,0.9014,0.9055,0.9096,0.9064,0.9014,0.9075,0.8941,0.8996,0.8995,0.8984,0.9027,0.9015,0.9014,0.8981,0.8941,0.9015
47,164,0.0905,0.9135,0.9559,0.9423,0.9194,0.9051,0.9201,0.914,0.9241,0.9309,0.9311,0.9397,0.9453,0.9565,0.955,0.9413,0.9556,0.9468,0.945,0.945,0.9261,0.9215,0.9247,0.9206,0.9283,0.9383,0.9304,0.9227,0.9324,0.9317
44,897,0.1068,0.8911,0.9218,0.9385,0.9419,0.9051,0.9151,0.9279,0.9324,0.9212,0.929,0.9267,0.9176,0.9205,0.9238,0.9204,0.9178,0.9311,0.9289,0.9252,0.9237,0.9264,0.9281,0.9315,0.932,0.9296,0.9301,0.9294,0.943,0.9388
48,299,0.0849,0.8951,0.917,0.9286,0.9257,0.9061,0.9173,0.9222,0.9207,0.9111,0.9105,0.8945,0.893,0.8917,0.8844,0.9053,0.911,0.9117,0.9056,0.9036,0.8851,0.8841,0.8852,0.8828,0.8832,0.8856,0.8947,0.8945,0.9008,0.8935
42,601,0.0972,0.8977,0.9131,0.9282,0.9174,0.9244,0.9446,0.9218,0.9132,0.906,0.9046,0.9108,0.8998,0.9083,0.9107,0.913,0.9051,0.9349,0.939,0.9403,0.9394,0.9402,0.9391,0.9142,0.9173,0.9284,0.9271,0.9283,0.9301,0.9278
45,545,0.0934,0.9198,0.9308,0.9219,0.9127,0.9236,0.9202,0.9154,0.9145,0.9249,0.9255,0.9275,0.9296,0.9396,0.947,0.9419,0.9521,0.9432,0.9488,0.9469,0.9285,0.9471,0.9521,0.9474,0.9504,0.9463,0.952,0.9486,0.9515,0.9526
49,62,0.0766,0.9103,0.9349,0.946,0.9462,0.9541,0.9426,0.9313,0.9345,0.9366,0.9352,0.9304,0.9325,0.9335,0.932,0.9347,0.9327,0.9315,0.9334,0.9218,0.9301,0.9214,0.9279,0.9295,0.9274,0.9236,0.927,0.9246,0.9264,0.9228
43,635,0.1048,0.9156,0.8902,0.8882,0.9156,0.9153,0.9166,0.9368,0.9193,0.9132,0.9174,0.9195,0.9186,0.9178,0.9163,0.92,0.911,0.9074,0.9077,0.8994,0.9117,0.9205,0.9177,0.9103,0.9104,0.9107,0.9088,0.9148,0.9107,0.9147
40,540,0.097,0.9043,0.9351,0.9499,0.9652,0.9514,0.94,0.9419,0.9517,0.9473,0.9525,0.9383,0.9447,0.9525,0.9438,0.9377,0.9367,0.938,0.9257,0.9539,0.9388,0.9352,0.9366,0.9334,0.9269,0.923,0.924,0.9211,0.9248,0.9338
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.09523,0.90109,0.916776,0.918924,0.918504,0.916298,0.917308,0.919982,0.919344,0.91851,0.920576,0.920244,0.919846,0.922328,0.923394,0.92442,0.923802,0.926668,0.925924,0.92685,0.925158,0.925994,0.924734,0.923008,0.92476,0.925182,0.926524,0.927014,0.926474,0.926608
,,72.2547869,315.7690056,344.8196217,342.7398084,301.7629021,305.4256772,329.9181011,316.2180387,335.0239904,303.3423776,309.0710779,348.0439182,337.5908846,336.8943836,342.6435507,339.6337758,317.581068,374.0955124,347.5575978,346.178986,373.87105,400.1900261,332.9859964,344.0886183,377.8048148,353.8062494,376.1791444,374.3624662,372.2351673,374.1663324
,,0.00931949,0.020178258,0.018799931,0.018958329,0.021522871,0.021213689,0.019660476,0.020572056,0.019403816,0.021410943,0.021061354,0.018696226,0.019266792,0.019358719,0.019055901,0.019246132,0.020568816,0.017515667,0.018837946,0.018931881,0.017497624,0.016361643,0.019637032,0.01896794,0.017307987,0.018490416,0.017415942,0.017509712,0.017599521,0.017511217
